"","author","title","words","kind","total","appearance"
"1252","Eliot, George","Romola","Baldassarre Calvo","person",-0.305084745762712,177
"1253","Eliot, George","Romola","Banks","person",1.2,5
"1254","Eliot, George","Romola","Barberino","person",10,1
"1255","Eliot, George","Romola","Bardo","person",2.14655172413793,116
"1256","Eliot, George","Romola","Because Saint Christopher","person",2,1
"1257","Eliot, George","Romola","Ben","person",1.14545454545455,110
"1258","Eliot, George","Romola","Bernardo","person",4.58407079646018,113
"1259","Eliot, George","Romola","Bernardo Dovizi","person",2.25,4
"1260","Eliot, George","Romola","Bernardo Ruccellai","person",6,1
"1261","Eliot, George","Romola","Bernardo Rucellai","person",7.10526315789474,19
"1262","Eliot, George","Romola","Bill","person",-1,5
"1263","Eliot, George","Romola","Boccaccio","person",14.5,6
"1264","Eliot, George","Romola","Bratti Ferravecch","person",0.846153846153846,65
"1265","Eliot, George","Romola","Britain","location",12,1
"1266","Eliot, George","Romola","Bunch","person",-1.85714285714286,7
"1267","Eliot, George","Romola","Burchiello","person",6.5,2
"1268","Eliot, George","Romola","Burns","person",1,1
"1269","Eliot, George","Romola","Camilla","location",1.46666666666667,15
"1270","Eliot, George","Romola","Catherine","person",32,1
"1271","Eliot, George","Romola","Caucasus","location",12,1
"1272","Eliot, George","Romola","Cecco","person",2.22727272727273,22
"1273","Eliot, George","Romola","Chariclo","person",8.66666666666667,3
"1274","Eliot, George","Romola","Charles","person",0.333333333333333,3
"1275","Eliot, George","Romola","China","location",-2,1
"1276","Eliot, George","Romola","Columbus","location",6.5,2
"1277","Eliot, George","Romola","Constantinople","location",2,2
"1278","Eliot, George","Romola","Cosimos","location",-1.5,2
"1279","Eliot, George","Romola","Cristoforo Colombo","location",-3,1
"1280","Eliot, George","Romola","Cronaca","person",0.727272727272727,11
"1281","Eliot, George","Romola","Dante","person",-7.33333333333333,6
"1282","Eliot, George","Romola","Dauphin","person",-2,1
"1283","Eliot, George","Romola","Devil","location",3.76470588235294,17
"1284","Eliot, George","Romola","Devils","location",12,1
"1285","Eliot, George","Romola","Diana","person",10,1
"1286","Eliot, George","Romola","Domenico Cennini","person",2,4
"1287","Eliot, George","Romola","Dominic","person",4.2,20
"1288","Eliot, George","Romola","Earl","person",3.64285714285714,84
"1289","Eliot, George","Romola","earth","location",0.222222222222222,36
"1290","Eliot, George","Romola","Easter","person",8.83333333333333,12
"1291","Eliot, George","Romola","Eden","person",9.1,10
"1292","Eliot, George","Romola","Edward","person",12,1
"1293","Eliot, George","Romola","Egypt","location",32,1
"1294","Eliot, George","Romola","Elle","person",5.6,100
"1295","Eliot, George","Romola","Ellen","person",12.4285714285714,28
"1296","Eliot, George","Romola","England","location",-0.5,2
"1297","Eliot, George","Romola","Europe","location",7.85714285714286,7
"1298","Eliot, George","Romola","Fiammetta Strozzi","person",0,1
"1299","Eliot, George","Romola","Firenzuola","location",20,2
"1300","Eliot, George","Romola","Fivizzano","location",-2,1
"1301","Eliot, George","Romola","Florence","location",3.43065693430657,274
"1302","Eliot, George","Romola","Florentine","person",5.85164835164835,182
"1303","Eliot, George","Romola","Florentines","location",6.29577464788732,71
"1304","Eliot, George","Romola","Fra Benedetto","person",-10,1
"1305","Eliot, George","Romola","Fra Luca","person",-0.95,20
"1306","Eliot, George","Romola","Fra NiccolÃ²","person",19,2
"1307","Eliot, George","Romola","France","location",6.03125,64
"1308","Eliot, George","Romola","Frances","person",3.29787234042553,47
"1309","Eliot, George","Romola","Francesco","person",3.29787234042553,47
"1310","Eliot, George","Romola","Francesco Cei","person",2.875,8
"1311","Eliot, George","Romola","Francis","person",1.85,20
"1312","Eliot, George","Romola","Frankish","location",0,1
"1313","Eliot, George","Romola","Frate","location",2.26380368098159,163
"1314","Eliot, George","Romola","Fred Vincy","person",0,3
"1315","Eliot, George","Romola","French","location",4.06944444444444,72
"1316","Eliot, George","Romola","Fresh","location",3,47
"1317","Eliot, George","Romola","Genoa","location",1,4
"1318","Eliot, George","Romola","George","person",0,1
"1319","Eliot, George","Romola","George Eliot Contents Prologue","person",0,1
"1320","Eliot, George","Romola","Giannozzo Pucci","person",4.91666666666667,12
"1321","Eliot, George","Romola","Gil","person",3.85714285714286,14
"1322","Eliot, George","Romola","Giovanni Pico","person",14,1
"1323","Eliot, George","Romola","Girolamo Benevieni","person",6,1
"1324","Eliot, George","Romola","Girolamo Savonarola","person",1.07723577235772,246
"1325","Eliot, George","Romola","Grant","person",6.625,16
"1326","Eliot, George","Romola","Greece","location",0.111111111111111,9
"1327","Eliot, George","Romola","Hades","location",5,4
"1328","Eliot, George","Romola","Hicks","person",-1.8,5
"1329","Eliot, George","Romola","Hill","location",0.5,50
"1330","Eliot, George","Romola","Howe","person",2.41379310344828,58
"1331","Eliot, George","Romola","Hungary","location",1,1
"1332","Eliot, George","Romola","Isaeo","person",8,1
"1333","Eliot, George","Romola","Italy","location",4.67567567567568,37
"1334","Eliot, George","Romola","Jacopo Nardi","person",3,2
"1335","Eliot, George","Romola","Jerusalem","location",-1,1
"1336","Eliot, George","Romola","Joseph","person",12,1
"1337","Eliot, George","Romola","Joseph Scaliger","person",12,1
"1338","Eliot, George","Romola","Joy","person",3.47945205479452,73
"1339","Eliot, George","Romola","Jupiter","location",2.33333333333333,3
"1340","Eliot, George","Romola","Kens","person",4.75,4
"1341","Eliot, George","Romola","King of France","location",0,1
"1342","Eliot, George","Romola","Ladies","person",-6,1
"1343","Eliot, George","Romola","Lamia","location",-12,1
"1344","Eliot, George","Romola","Lane","person",5.07692307692308,13
"1345","Eliot, George","Romola","Latin","location",8.17857142857143,56
"1346","Eliot, George","Romola","Latin","person",8.17857142857143,56
"1347","Eliot, George","Romola","Laura","person",0,1
"1348","Eliot, George","Romola","Lawe","person",1.5,2
"1349","Eliot, George","Romola","Leghorn","location",2.2,5
"1350","Eliot, George","Romola","Leo","person",10,12
"1351","Eliot, George","Romola","Leonardo Bruno","person",12,1
"1352","Eliot, George","Romola","Leonardo da","person",36,1
"1353","Eliot, George","Romola","Lillo","person",1.5,28
"1354","Eliot, George","Romola","Lisa","person",1.46341463414634,41
"1355","Eliot, George","Romola","Lord","person",3,7
"1356","Eliot, George","Romola","Lorenzo","person",5.53571428571429,56
"1357","Eliot, George","Romola","Lorenzo Tornabuoni","person",4.0625,16
"1358","Eliot, George","Romola","Lorenzo Valla","person",12,1
"1359","Eliot, George","Romola","Luca Antonio","person",2,1
"1360","Eliot, George","Romola","Luke","person",9,1
"1361","Eliot, George","Romola","Mab","person",1,2
"1362","Eliot, George","Romola","Madonna","person",2.4,55
"1363","Eliot, George","Romola","Madonna Antigone","person",0,1
"1364","Eliot, George","Romola","Madonna Nunziata","person",3,1
"1365","Eliot, George","Romola","Madonna Orgogliosa","person",3,1
"1366","Eliot, George","Romola","Madonna Romola","person",5.33333333333333,6
"1367","Eliot, George","Romola","Maestro Simone","person",30,1
"1368","Eliot, George","Romola","Maestro Tacco","person",1.5,4
"1369","Eliot, George","Romola","Maestro Vaiano","person",0.666666666666667,3
"1370","Eliot, George","Romola","Magna Grecia","person",4,1
"1371","Eliot, George","Romola","Manuelo Crisolora","person",24,1
"1372","Eliot, George","Romola","Maria","person",27.8571428571429,7
"1373","Eliot, George","Romola","Mario","person",2,1
"1374","Eliot, George","Romola","Mark","person",1.88505747126437,87
"1375","Eliot, George","Romola","Mars","location",22.3636363636364,11
"1376","Eliot, George","Romola","Marseilles","location",1,2
"1377","Eliot, George","Romola","Martin","person",14,5
"1378","Eliot, George","Romola","Marty","person",-0.866666666666667,15
"1379","Eliot, George","Romola","Maximilian","person",16.5,2
"1380","Eliot, George","Romola","Mediterranean","location",4.33333333333333,3
"1381","Eliot, George","Romola","Merry","person",4.55555555555556,9
"1382","Eliot, George","Romola","Messer Angelo","person",0.5,4
"1383","Eliot, George","Romola","Messer Bartolommeo","person",11.5,4
"1384","Eliot, George","Romola","Messer Bernardo","person",5.59090909090909,22
"1385","Eliot, George","Romola","Messer Bernardo del Nero","person",9.75,8
"1386","Eliot, George","Romola","Messer Cristoforo","person",12,1
"1387","Eliot, George","Romola","Messer Dolfo Spini","person",8,2
"1388","Eliot, George","Romola","Messer Domeneddio","person",5.2,5
"1389","Eliot, George","Romola","Messer Domenico","person",2.57142857142857,14
"1390","Eliot, George","Romola","Messer Domenico Bonsi","person",-7,1
"1391","Eliot, George","Romola","Messer Francesco","person",8.75,4
"1392","Eliot, George","Romola","Messer Francesco Cei","person",14,1
"1393","Eliot, George","Romola","Messer Francesco Valori","person",4.5,2
"1394","Eliot, George","Romola","Messer Greco","person",2.77777777777778,9
"1395","Eliot, George","Romola","Messer Guidantonio Vespucci","person",2.5,2
"1396","Eliot, George","Romola","Messer Luca","person",20.8,5
"1397","Eliot, George","Romola","Messer Luca Corsini","person",32.6666666666667,3
"1398","Eliot, George","Romola","Messer Luca Pitti","person",6,1
"1399","Eliot, George","Romola","Messer Luigi","person",9,2
"1400","Eliot, George","Romola","Messer Luigi Pulci","person",10,1
"1401","Eliot, George","Romola","Messer Naldo","person",6,4
"1402","Eliot, George","Romola","Messer NiccolÃ²","person",3.75,4
"1403","Eliot, George","Romola","Messer Oratore","person",6.5,2
"1404","Eliot, George","Romola","Messer Pietro","person",6,3
"1405","Eliot, George","Romola","Messer Pisano","person",6,1
"1406","Eliot, George","Romola","Messer Segretario","person",4,2
"1407","Eliot, George","Romola","Messere","location",6.46153846153846,13
"1408","Eliot, George","Romola","Michelangelo Buonarotti","person",4,1
"1409","Eliot, George","Romola","Michele","person",1.8,5
"1410","Eliot, George","Romola","Michele Marullo","person",3,1
"1411","Eliot, George","Romola","Milan","location",5.625,24
"1412","Eliot, George","Romola","Milanese","person",3.25,8
"1413","Eliot, George","Romola","Mill","location",3.13636363636364,22
"1414","Eliot, George","Romola","Mill A","person",12,1
"1415","Eliot, George","Romola","Miller","person",11,3
"1416","Eliot, George","Romola","Mills","location",6,2
"1417","Eliot, George","Romola","Mills","person",6,2
"1418","Eliot, George","Romola","Mohammed","person",20,1
"1419","Eliot, George","Romola","Monna Brigida","person",0.485714285714286,35
"1420","Eliot, George","Romola","Monna Ghita","person",-0.888888888888889,9
"1421","Eliot, George","Romola","Monna Lisa","person",1.55263157894737,38
"1422","Eliot, George","Romola","Mount Morello","location",1.5,2
"1423","Eliot, George","Romola","mpruneta","location",9.5,6
"1424","Eliot, George","Romola","Naldo","location",2.6,15
"1425","Eliot, George","Romola","Nancy","person",1,1
"1426","Eliot, George","Romola","Nanni","person",2.8,5
"1427","Eliot, George","Romola","Naples","location",8.45454545454546,11
"1428","Eliot, George","Romola","Nello","person",1.46762589928058,139
"1429","Eliot, George","Romola","Nencia da Barberino","person",10,1
"1430","Eliot, George","Romola","New Light","location",2,1
"1431","Eliot, George","Romola","NiccolÃ² Ridolfi","person",3.33333333333333,6
"1432","Eliot, George","Romola","Niccolò Macchiavelli","person",1.76,50
"1433","Eliot, George","Romola","Nice","location",12.5294117647059,17
"1434","Eliot, George","Romola","Nicholas","person",12,1
"1435","Eliot, George","Romola","Nick","person",0,1
"1436","Eliot, George","Romola","Nonnus","location",-1,2
"1437","Eliot, George","Romola","Objection","person",0,6
"1438","Eliot, George","Romola","Oddo","location",-9,1
"1439","Eliot, George","Romola","Oedipus","person",0.25,4
"1440","Eliot, George","Romola","Old Market","location",4,1
"1441","Eliot, George","Romola","Old Palace","location",3.92857142857143,14
"1442","Eliot, George","Romola","Opera","person",8.33333333333333,3
"1443","Eliot, George","Romola","Padua","location",4,2
"1444","Eliot, George","Romola","Palii","location",80,1
"1445","Eliot, George","Romola","Panciatichi","person",2,1
"1446","Eliot, George","Romola","Paradise","person",2.6875,16
"1447","Eliot, George","Romola","Paradiseelse","location",4,1
"1448","Eliot, George","Romola","Paris","location",1.5,10
"1449","Eliot, George","Romola","Park","location",6,2
"1450","Eliot, George","Romola","Parliament","location",-3,2
"1451","Eliot, George","Romola","Pepper","person",-1,1
"1452","Eliot, George","Romola","Peru","location",48,1
"1453","Eliot, George","Romola","Perugino","location",48,1
"1454","Eliot, George","Romola","Peter","person",3,1
"1455","Eliot, George","Romola","Philip","person",25,1
"1456","Eliot, George","Romola","Phoenix","location",5.5,2
"1457","Eliot, George","Romola","Piagnoni","location",3.52631578947368,19
"1458","Eliot, George","Romola","Piazza","location",1.44262295081967,122
"1459","Eliot, George","Romola","Piazza San Giovanni","location",0,1
"1460","Eliot, George","Romola","Piero","person",1.49166666666667,120
"1461","Eliot, George","Romola","Pietro","person",2.5,10
"1462","Eliot, George","Romola","Pietro Cennini","person",-1,2
"1463","Eliot, George","Romola","Pilgrim","person",2,8
"1464","Eliot, George","Romola","Pills","person",1.8,5
"1465","Eliot, George","Romola","Pink","person",4.8,10
"1466","Eliot, George","Romola","Pisa","location",2.53846153846154,26
"1467","Eliot, George","Romola","Pisan","location",-1.66666666666667,6
"1468","Eliot, George","Romola","Pistoja","location",-2.33333333333333,3
"1469","Eliot, George","Romola","Plato","person",34.5714285714286,7
"1470","Eliot, George","Romola","Pliny","location",3,2
"1471","Eliot, George","Romola","Pluto","person",0,1
"1472","Eliot, George","Romola","Poliziano","location",5.86666666666667,15
"1473","Eliot, George","Romola","Pope Alexander the","person",4,2
"1474","Eliot, George","Romola","Pratt","person",3.5,6
"1475","Eliot, George","Romola","Prince","location",9.41666666666667,12
"1476","Eliot, George","Romola","Prior","person",-0.1875,16
"1477","Eliot, George","Romola","Providence","location",5.5,2
"1478","Eliot, George","Romola","Pug","person",-0.666666666666667,6
"1479","Eliot, George","Romola","Pulci","person",2.44444444444444,9
"1480","Eliot, George","Romola","Queens","location",6,1
"1481","Eliot, George","Romola","Rector","location",2.75,4
"1482","Eliot, George","Romola","River Arno","location",40,1
"1483","Eliot, George","Romola","Roman Empire","person",0,1
"1484","Eliot, George","Romola","Rome","location",8.51162790697674,43
"1485","Eliot, George","Romola","Romola","person",0.828326180257511,699
"1486","Eliot, George","Romola","Rose","person",0.711864406779661,59
"1487","Eliot, George","Romola","Rosy","person",-12,1
"1488","Eliot, George","Romola","Rucellai","location",6.12903225806452,31
"1489","Eliot, George","Romola","Saint Anna","person",4,1
"1490","Eliot, George","Romola","Saint Anthony","person",1,2
"1491","Eliot, George","Romola","Saint Antonine","person",16,1
"1492","Eliot, George","Romola","Saint Augustineshould","person",49,1
"1493","Eliot, George","Romola","Saint Benedict","person",6,1
"1494","Eliot, George","Romola","Saint Bernard","person",0,1
"1495","Eliot, George","Romola","Saint Catherine","person",32,1
"1496","Eliot, George","Romola","Saint Christopher","person",2,3
"1497","Eliot, George","Romola","Saint Christopherblessed","person",3,1
"1498","Eliot, George","Romola","Saint Dominic","person",8,2
"1499","Eliot, George","Romola","Saint Francis","person",7.66666666666667,3
"1500","Eliot, George","Romola","Saint Jerome","person",0,1
"1501","Eliot, George","Romola","Saint John","person",5.33333333333333,3
"1502","Eliot, George","Romola","Saint John the","person",7,2
"1503","Eliot, George","Romola","Saint Margaret","person",-6,1
"1504","Eliot, George","Romola","Saint Martin","person",38,2
"1505","Eliot, George","Romola","Saint Michael","person",-2.5,2
"1506","Eliot, George","Romola","Saint Peter","person",3,1
"1507","Eliot, George","Romola","Saint Philip","person",4,1
"1508","Eliot, George","Romola","Salt","location",2,1
"1509","Eliot, George","Romola","San","location",2.87714285714286,350
"1510","Eliot, George","Romola","San Ambrogio","location",3.5,2
"1511","Eliot, George","Romola","San Antonio","location",3,1
"1512","Eliot, George","Romola","San Buonvino","location",12,1
"1513","Eliot, George","Romola","San Casciano","location",4.5,2
"1514","Eliot, George","Romola","San Cosmo","location",-8,1
"1515","Eliot, George","Romola","San Damiano","location",-8,1
"1516","Eliot, George","Romola","San Francesco","location",60,1
"1517","Eliot, George","Romola","San Francisco","location",-3,1
"1518","Eliot, George","Romola","San Gaggio","location",17.5,2
"1519","Eliot, George","Romola","San Gallo","location",2,9
"1520","Eliot, George","Romola","San Giorgio","location",5,2
"1521","Eliot, George","Romola","San Giovanni","location",10.1621621621622,37
"1522","Eliot, George","Romola","San Giovannistood","location",15,1
"1523","Eliot, George","Romola","San Giovannithat","location",49,1
"1524","Eliot, George","Romola","San Giuseppe","location",6,1
"1525","Eliot, George","Romola","San Jacopo","location",5,1
"1526","Eliot, George","Romola","San Lorenzo","location",-0.25,4
"1527","Eliot, George","Romola","San Marco","location",2.41666666666667,60
"1528","Eliot, George","Romola","San Martino","location",1.33333333333333,3
"1529","Eliot, George","Romola","San Matteo","location",-2,2
"1530","Eliot, George","Romola","San Miniato","location",1.33333333333333,3
"1531","Eliot, George","Romola","San Piero","location",18.5,2
"1532","Eliot, George","Romola","San Severino","location",0,1
"1533","Eliot, George","Romola","San Spirito","location",6,2
"1534","Eliot, George","Romola","San Stefano","location",-5.5,2
"1535","Eliot, George","Romola","San Zenobio","location",0,1
"1536","Eliot, George","Romola","Sandro","person",2.16666666666667,6
"1537","Eliot, George","Romola","Santa Croce","location",8.88461538461539,26
"1538","Eliot, George","Romola","Santa Felicita","location",0,1
"1539","Eliot, George","Romola","Santa Lucia","location",40,1
"1540","Eliot, George","Romola","Santa Madonna","location",-2.5,2
"1541","Eliot, George","Romola","Santa Maria","location",27,5
"1542","Eliot, George","Romola","Santa Mariathe","location",5,1
"1543","Eliot, George","Romola","Santa Trinita","location",3,2
"1544","Eliot, George","Romola","Saul","person",-3.33333333333333,3
"1545","Eliot, George","Romola","Scales","person",3,1
"1546","Eliot, George","Romola","Scorn","person",-0.129032258064516,31
"1547","Eliot, George","Romola","Ser Ceccone","person",2.8125,16
"1548","Eliot, George","Romola","Ser Cioni","person",1.22222222222222,9
"1549","Eliot, George","Romola","Sicily","location",0.666666666666667,3
"1550","Eliot, George","Romola","Siena","location",2.8,10
"1551","Eliot, George","Romola","Simone Memmi","person",2,1
"1552","Eliot, George","Romola","South","location",11.5384615384615,13
"1553","Eliot, George","Romola","Southern Italy","location",12,4
"1554","Eliot, George","Romola","Spain","location",-6,1
"1555","Eliot, George","Romola","Spini","person",-0.313725490196078,51
"1556","Eliot, George","Romola","Syria","location",12,1
"1557","Eliot, George","Romola","Tessa","person",0.824644549763033,211
"1558","Eliot, George","Romola","Thomas","person",18,2
"1559","Eliot, George","Romola","Tito Melema ","person",1.20843672456576,806
"1560","Eliot, George","Romola","Venetian","person",4.54545454545455,11
"1561","Eliot, George","Romola","Venice","location",16.75,12
"1562","Eliot, George","Romola","Venus","location",1.8,5
"1563","Eliot, George","Romola","Viareggio","location",12,1
"1564","Eliot, George","Romola",NA,NA,0.0822459470146303,2529
"1565","Eliot, George","Silas Marner","Aaron Winthrop","person",2.425,40
"1566","Eliot, George","Silas Marner","Adam","person",7,2
"1567","Eliot, George","Silas Marner","Alfred","person",16,1
"1568","Eliot, George","Silas Marner","America","location",5,1
"1569","Eliot, George","Silas Marner","Amy","person",3,4
"1570","Eliot, George","Silas Marner","Ann Coulter","person",0,1
"1571","Eliot, George","Silas Marner","Anne","person",3.92857142857143,14
"1572","Eliot, George","Silas Marner","Asia","location",8,1
"1573","Eliot, George","Silas Marner","Banks","person",1.33333333333333,3
"1574","Eliot, George","Silas Marner","Batherley","location",-2.11111111111111,9
"1575","Eliot, George","Silas Marner","Ben","person",2.94444444444444,36
"1576","Eliot, George","Silas Marner","Ben Winthrop","person",2.16666666666667,6
"1577","Eliot, George","Silas Marner","Bessy","person",1,2
"1578","Eliot, George","Silas Marner","Betty Jay","person",-3,1
"1579","Eliot, George","Silas Marner","Bob","person",-3,3
"1580","Eliot, George","Silas Marner","Bob Cass","person",6,1
"1581","Eliot, George","Silas Marner","Bryce","person",1.5,16
"1582","Eliot, George","Silas Marner","Bugle","person",6,1
"1583","Eliot, George","Silas Marner","Cliff","person",-0.714285714285714,7
"1584","Eliot, George","Silas Marner","David","person",4,1
"1585","Eliot, George","Silas Marner","Devil","location",-6.33333333333333,3
"1586","Eliot, George","Silas Marner","Doctor Kimble","person",14,2
"1587","Eliot, George","Silas Marner","Dolly Winthrop","person",1.52459016393443,61
"1588","Eliot, George","Silas Marner","Dunsey","location",1.47619047619048,42
"1589","Eliot, George","Silas Marner","Dunsey","person",1.47619047619048,42
"1590","Eliot, George","Silas Marner","Dunstan Cass","person",-0.226415094339623,53
"1591","Eliot, George","Silas Marner","Durham","location",-0.8,5
"1592","Eliot, George","Silas Marner","Earl","person",3.41379310344828,29
"1593","Eliot, George","Silas Marner","earth","location",4.07894736842105,38
"1594","Eliot, George","Silas Marner","Easter","person",10,1
"1595","Eliot, George","Silas Marner","Eden","person",5.33333333333333,3
"1596","Eliot, George","Silas Marner","Elle","person",7,13
"1597","Eliot, George","Silas Marner","Ellen","person",14,7
"1598","Eliot, George","Silas Marner","England","location",-4,1
"1599","Eliot, George","Silas Marner","Eppie","person",1.265625,128
"1600","Eliot, George","Silas Marner","Fowler","person",-0.5,6
"1601","Eliot, George","Silas Marner","Fox","location",2.33333333333333,3
"1602","Eliot, George","Silas Marner","Fred Vincy","person",16,1
"1603","Eliot, George","Silas Marner","Fresh","location",7.6,20
"1604","Eliot, George","Silas Marner","George","person",11.3333333333333,3
"1605","Eliot, George","Silas Marner","Gil","person",7.5,4
"1606","Eliot, George","Silas Marner","Gilbert","person",0,1
"1607","Eliot, George","Silas Marner","Gilbert Osgood","person",0,1
"1608","Eliot, George","Silas Marner","Godfrey Cass","person",1.66847826086957,184
"1609","Eliot, George","Silas Marner","Grant","person",1,5
"1610","Eliot, George","Silas Marner","Guinea","location",1.11111111111111,18
"1611","Eliot, George","Silas Marner","Harry","person",0.5,4
"1612","Eliot, George","Silas Marner","Hicks","person",2,1
"1613","Eliot, George","Silas Marner","Hill","location",3,14
"1614","Eliot, George","Silas Marner","Howe","person",3.75,28
"1615","Eliot, George","Silas Marner","Jack","person",-1,2
"1616","Eliot, George","Silas Marner","Jane","person",-0.5,6
"1617","Eliot, George","Silas Marner","Jem Rodney","person",-0.285714285714286,14
"1618","Eliot, George","Silas Marner","Johnson","person",3,1
"1619","Eliot, George","Silas Marner","Jonathan","person",4,1
"1620","Eliot, George","Silas Marner","Joseph","person",4.66666666666667,3
"1621","Eliot, George","Silas Marner","Joy","person",5.28125,32
"1622","Eliot, George","Silas Marner","Kens","person",2,1
"1623","Eliot, George","Silas Marner","Ladbrook","person",1,3
"1624","Eliot, George","Silas Marner","Ladies","person",3.41666666666667,12
"1625","Eliot, George","Silas Marner","Lane","person",4.25,16
"1626","Eliot, George","Silas Marner","Latin","location",1,3
"1627","Eliot, George","Silas Marner","Latin","person",1,3
"1628","Eliot, George","Silas Marner","London","location",14,1
"1629","Eliot, George","Silas Marner","Lord","person",1.46153846153846,26
"1630","Eliot, George","Silas Marner","Lords","location",0.75,4
"1631","Eliot, George","Silas Marner","Mab","person",3,1
"1632","Eliot, George","Silas Marner","Mark","person",4.81818181818182,33
"1633","Eliot, George","Silas Marner","Master Godfrey","person",4.8,5
"1634","Eliot, George","Silas Marner","Merry","person",5.33333333333333,9
"1635","Eliot, George","Silas Marner","Merry England","person",-4,1
"1636","Eliot, George","Silas Marner","Michaelmas","location",-1,1
"1637","Eliot, George","Silas Marner","Mill","location",3,2
"1638","Eliot, George","Silas Marner","Mill A","person",7,1
"1639","Eliot, George","Silas Marner","Molly Farren","person",-5.25,4
"1640","Eliot, George","Silas Marner","Mr Crackenthorp","person",8.72727272727273,11
"1641","Eliot, George","Silas Marner","Mr Godfrey","person",8.26666666666667,15
"1642","Eliot, George","Silas Marner","Mr Godfrey Cass","person",20,5
"1643","Eliot, George","Silas Marner","Mr Kimble","person",2.25,4
"1644","Eliot, George","Silas Marner","Mr Lammeter","person",1.05555555555556,18
"1645","Eliot, George","Silas Marner","Mr Macey","person",0.98,50
"1646","Eliot, George","Silas Marner","Mr Mott","person",4,1
"1647","Eliot, George","Silas Marner","Mr Osgood","person",5.66666666666667,9
"1648","Eliot, George","Silas Marner","Mr Snell","person",-0.181818181818182,11
"1649","Eliot, George","Silas Marner","Mr Tookey","person",0.333333333333333,3
"1650","Eliot, George","Silas Marner","Mrs Cass","person",0.5,2
"1651","Eliot, George","Silas Marner","Mrs Crackenthorp","person",7,5
"1652","Eliot, George","Silas Marner","Mrs Godfrey Cass","person",4,3
"1653","Eliot, George","Silas Marner","Mrs Kimble","person",4.66666666666667,6
"1654","Eliot, George","Silas Marner","Mrs Osgood","person",3.45454545454545,11
"1655","Eliot, George","Silas Marner","Mrs Winthrop","person",1.30769230769231,13
"1656","Eliot, George","Silas Marner","Mrs Winthropwe","person",-3,1
"1657","Eliot, George","Silas Marner","Mrs Winthropyoure","person",-6,1
"1658","Eliot, George","Silas Marner","Nancy Lammeter","person",2.30821917808219,146
"1659","Eliot, George","Silas Marner","Nancy Lammeterto","person",4,1
"1660","Eliot, George","Silas Marner","Nash","person",16,1
"1661","Eliot, George","Silas Marner","New Light","location",-4,1
"1662","Eliot, George","Silas Marner","Nice","location",-1.5,6
"1663","Eliot, George","Silas Marner","Nick","person",-18,1
"1664","Eliot, George","Silas Marner","Objection","person",-0.666666666666667,3
"1665","Eliot, George","Silas Marner","Opera","person",16,1
"1666","Eliot, George","Silas Marner","Osgood","person",4.07692307692308,26
"1667","Eliot, George","Silas Marner","Paradise","person",-1,2
"1668","Eliot, George","Silas Marner","Paris","location",2.88888888888889,27
"1669","Eliot, George","Silas Marner","Park","location",1.33333333333333,3
"1670","Eliot, George","Silas Marner","Pepper","person",-1,2
"1671","Eliot, George","Silas Marner","Pink","person",0,2
"1672","Eliot, George","Silas Marner","Priscilla Lammeter","person",3.775,40
"1673","Eliot, George","Silas Marner","Providence","location",-1,2
"1674","Eliot, George","Silas Marner","Pug","person",4,2
"1675","Eliot, George","Silas Marner","Queens","location",8,1
"1676","Eliot, George","Silas Marner","Raveloe","location",3.2258064516129,62
"1677","Eliot, George","Silas Marner","Rector","location",6.81818181818182,11
"1678","Eliot, George","Silas Marner","Roger de Coverley","person",3,1
"1679","Eliot, George","Silas Marner","Rose","person",3.81818181818182,11
"1680","Eliot, George","Silas Marner","Rosy","person",6,1
"1681","Eliot, George","Silas Marner","Sally Oates","person",1.83333333333333,6
"1682","Eliot, George","Silas Marner","Salt","location",-2,1
"1683","Eliot, George","Silas Marner","San","location",4.34,50
"1684","Eliot, George","Silas Marner","Sara","person",-2,6
"1685","Eliot, George","Silas Marner","Sarah","person",-2,6
"1686","Eliot, George","Silas Marner","Scorn","person",3,4
"1687","Eliot, George","Silas Marner","Silas Marner","person",1.35457063711911,361
"1688","Eliot, George","Silas Marner","Solomon","location",4.18181818181818,11
"1689","Eliot, George","Silas Marner","Solomon","person",4.18181818181818,11
"1690","Eliot, George","Silas Marner","Solomon Macey","person",16,1
"1691","Eliot, George","Silas Marner","Squire Cass","person",2.825,80
"1692","Eliot, George","Silas Marner","Tarley","location",-2,8
"1693","Eliot, George","Silas Marner","Taylor","person",3,1
"1694","Eliot, George","Silas Marner","Todd","person",3.8,5
"1695","Eliot, George","Silas Marner","Treddles","location",-1,1
"1696","Eliot, George","Silas Marner","Tucker","person",4,1
"1697","Eliot, George","Silas Marner","Turkey","location",0,1
"1698","Eliot, George","Silas Marner","William Dane","person",1.84210526315789,19
"1699","Eliot, George","Silas Marner","Wright","person",6.5,2
"1700","Eliot, George","Silas Marner","Yap","person",0,1
"1701","Eliot, George","Silas Marner",NA,NA,0.163447251114413,673
"1702","Eliot, George","The Mill on the Floss","Aaron Winthrop","person",0,1
"1703","Eliot, George","The Mill on the Floss","Abbott","person",-1,1
"1704","Eliot, George","The Mill on the Floss","Adam","person",6,2
"1705","Eliot, George","The Mill on the Floss","Africa","location",2,1
"1706","Eliot, George","The Mill on the Floss","America","location",0,1
"1707","Eliot, George","The Mill on the Floss","Amy","person",-0.363636363636364,11
"1708","Eliot, George","The Mill on the Floss","Andrew Aguecheek","person",1,1
