"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"232","Gaskell, Elizabeth Cleghorn","Mary Barton",180,"Ann","person",0,0,0,0,12,0,12,0,0,12,12
"233","Gaskell, Elizabeth Cleghorn","Mary Barton",181,"Mary","person",2,4,2,2,2,6,4,2,2,0,-2
"234","Gaskell, Elizabeth Cleghorn","Mary Barton",181,"Mary","location",2,4,2,2,2,6,4,2,2,0,-2
"235","Gaskell, Elizabeth Cleghorn","Mary Barton",182,NA,NA,1,0,0,1,1,1,1,0,0,2,0
"236","Gaskell, Elizabeth Cleghorn","Mary Barton",183,"Wilson","person",0,0,0,0,2,1,2,0,0,0,1
"237","Gaskell, Elizabeth Cleghorn","Mary Barton",184,"Mary","person",3,6,3,3,3,3,12,3,3,6,9
"238","Gaskell, Elizabeth Cleghorn","Mary Barton",184,"Wilson","person",3,6,3,3,3,3,12,3,3,6,9
"239","Gaskell, Elizabeth Cleghorn","Mary Barton",184,"Mary","location",3,6,3,3,3,3,12,3,3,6,9
"240","Gaskell, Elizabeth Cleghorn","Mary Barton",185,"King","person",0,3,0,0,3,0,3,0,1,3,3
"241","Gaskell, Elizabeth Cleghorn","Mary Barton",190,"Wilson","person",0,1,0,0,0,1,0,1,0,0,-1
"242","Gaskell, Elizabeth Cleghorn","Mary Barton",191,"Barton","person",0,3,0,0,6,0,12,0,0,6,12
"243","Gaskell, Elizabeth Cleghorn","Mary Barton",191,"Fields","person",0,3,0,0,6,0,12,0,0,6,12
"244","Gaskell, Elizabeth Cleghorn","Mary Barton",191,"Mrs Barton","person",0,3,0,0,6,0,12,0,0,6,12
"245","Gaskell, Elizabeth Cleghorn","Mary Barton",192,"Mrs Wilson","person",2,0,0,0,0,4,0,0,0,4,-4
"246","Gaskell, Elizabeth Cleghorn","Mary Barton",192,"Wilson","person",2,0,0,0,0,4,0,0,0,4,-4
"247","Gaskell, Elizabeth Cleghorn","Mary Barton",195,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"248","Gaskell, Elizabeth Cleghorn","Mary Barton",197,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"249","Gaskell, Elizabeth Cleghorn","Mary Barton",198,NA,NA,0,0,0,1,0,2,0,1,1,0,-2
"250","Gaskell, Elizabeth Cleghorn","Mary Barton",199,"Howe","person",6,2,6,6,0,4,2,4,2,0,-2
"251","Gaskell, Elizabeth Cleghorn","Mary Barton",199,"Household","person",6,2,6,6,0,4,2,4,2,0,-2
"252","Gaskell, Elizabeth Cleghorn","Mary Barton",200,"Fields","person",6,6,0,6,0,6,0,6,0,0,-6
"253","Gaskell, Elizabeth Cleghorn","Mary Barton",200,"Sam","person",6,6,0,6,0,6,0,6,0,0,-6
"254","Gaskell, Elizabeth Cleghorn","Mary Barton",200,"King","person",6,6,0,6,0,6,0,6,0,0,-6
"255","Gaskell, Elizabeth Cleghorn","Mary Barton",201,"Wilson","person",1,1,0,1,0,0,0,0,0,0,0
"256","Gaskell, Elizabeth Cleghorn","Mary Barton",202,"Barton","person",0,0,0,0,5,5,10,0,0,0,5
"257","Gaskell, Elizabeth Cleghorn","Mary Barton",202,"Mary","person",0,0,0,0,5,5,10,0,0,0,5
"258","Gaskell, Elizabeth Cleghorn","Mary Barton",202,"Mary Barton","person",0,0,0,0,5,5,10,0,0,0,5
"259","Gaskell, Elizabeth Cleghorn","Mary Barton",202,"Mary","location",0,0,0,0,5,5,10,0,0,0,5
"260","Gaskell, Elizabeth Cleghorn","Mary Barton",202,"King","person",0,0,0,0,5,5,10,0,0,0,5
"261","Gaskell, Elizabeth Cleghorn","Mary Barton",203,"Barton","person",0,1,0,0,1,0,1,1,0,1,1
"262","Gaskell, Elizabeth Cleghorn","Mary Barton",205,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"263","Gaskell, Elizabeth Cleghorn","Mary Barton",207,NA,NA,1,0,0,1,0,1,2,1,0,1,1
"264","Gaskell, Elizabeth Cleghorn","Mary Barton",208,"John Barton","person",5,5,5,10,0,15,10,5,5,0,-5
"265","Gaskell, Elizabeth Cleghorn","Mary Barton",208,"Barton","person",5,5,5,10,0,15,10,5,5,0,-5
"266","Gaskell, Elizabeth Cleghorn","Mary Barton",208,"John","person",5,5,5,10,0,15,10,5,5,0,-5
"267","Gaskell, Elizabeth Cleghorn","Mary Barton",208,"Mrs Barton","person",5,5,5,10,0,15,10,5,5,0,-5
"268","Gaskell, Elizabeth Cleghorn","Mary Barton",208,"Light","location",5,5,5,10,0,15,10,5,5,0,-5
"269","Gaskell, Elizabeth Cleghorn","Mary Barton",209,"Barton","person",4,4,0,12,4,8,8,4,0,4,0
"270","Gaskell, Elizabeth Cleghorn","Mary Barton",209,"Mrs Barton","person",4,4,0,12,4,8,8,4,0,4,0
"271","Gaskell, Elizabeth Cleghorn","Mary Barton",209,"King","person",4,4,0,12,4,8,8,4,0,4,0
"272","Gaskell, Elizabeth Cleghorn","Mary Barton",209,"Light","location",4,4,0,12,4,8,8,4,0,4,0
"273","Gaskell, Elizabeth Cleghorn","Mary Barton",210,NA,NA,1,0,1,1,0,1,0,0,0,0,-1
"274","Gaskell, Elizabeth Cleghorn","Mary Barton",212,NA,NA,0,1,0,0,1,0,1,0,0,1,1
"275","Gaskell, Elizabeth Cleghorn","Mary Barton",214,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"276","Gaskell, Elizabeth Cleghorn","Mary Barton",215,"Barton","person",0,3,0,0,3,0,6,0,0,6,6
"277","Gaskell, Elizabeth Cleghorn","Mary Barton",215,"Mrs Barton","person",0,3,0,0,3,0,6,0,0,6,6
"278","Gaskell, Elizabeth Cleghorn","Mary Barton",215,"Howe","person",0,3,0,0,3,0,6,0,0,6,6
"279","Gaskell, Elizabeth Cleghorn","Mary Barton",216,"Don","person",0,0,1,1,0,1,0,0,0,0,-1
"280","Gaskell, Elizabeth Cleghorn","Mary Barton",217,NA,NA,0,0,0,0,0,1,0,1,0,0,-1
"281","Gaskell, Elizabeth Cleghorn","Mary Barton",220,"Ann","person",0,1,1,0,1,1,2,1,1,1,1
"282","Gaskell, Elizabeth Cleghorn","Mary Barton",221,"Ann","person",0,0,0,0,1,0,1,0,0,1,1
"283","Gaskell, Elizabeth Cleghorn","Mary Barton",222,"Rich","person",0,0,0,0,0,0,2,0,0,0,2
"284","Gaskell, Elizabeth Cleghorn","Mary Barton",222,"Light","location",0,0,0,0,0,0,2,0,0,0,2
"285","Gaskell, Elizabeth Cleghorn","Mary Barton",223,NA,NA,0,0,0,1,0,1,0,0,0,1,-1
"286","Gaskell, Elizabeth Cleghorn","Mary Barton",224,"John Barton","person",0,0,3,0,3,3,3,0,0,3,0
"287","Gaskell, Elizabeth Cleghorn","Mary Barton",224,"Barton","person",0,0,3,0,3,3,3,0,0,3,0
"288","Gaskell, Elizabeth Cleghorn","Mary Barton",224,"John","person",0,0,3,0,3,3,3,0,0,3,0
"289","Gaskell, Elizabeth Cleghorn","Mary Barton",225,"Mary","person",0,0,0,0,2,0,2,0,0,0,2
"290","Gaskell, Elizabeth Cleghorn","Mary Barton",225,"Mary","location",0,0,0,0,2,0,2,0,0,0,2
"291","Gaskell, Elizabeth Cleghorn","Mary Barton",226,"Mrs Wilson","person",3,3,0,0,3,0,15,0,3,9,15
"292","Gaskell, Elizabeth Cleghorn","Mary Barton",226,"Wilson","person",3,3,0,0,3,0,15,0,3,9,15
"293","Gaskell, Elizabeth Cleghorn","Mary Barton",226,"King","person",3,3,0,0,3,0,15,0,3,9,15
"294","Gaskell, Elizabeth Cleghorn","Mary Barton",228,"Mary","person",3,0,0,0,0,3,3,0,0,0,0
"295","Gaskell, Elizabeth Cleghorn","Mary Barton",228,"Dear","person",3,0,0,0,0,3,3,0,0,0,0
"296","Gaskell, Elizabeth Cleghorn","Mary Barton",228,"Mary","location",3,0,0,0,0,3,3,0,0,0,0
"297","Gaskell, Elizabeth Cleghorn","Mary Barton",229,"Miss","person",2,0,2,2,0,2,0,2,0,0,-2
"298","Gaskell, Elizabeth Cleghorn","Mary Barton",229,"Miss","location",2,0,2,2,0,2,0,2,0,0,-2
"299","Gaskell, Elizabeth Cleghorn","Mary Barton",230,"Mary","person",2,0,0,0,0,2,0,0,0,0,-2
"300","Gaskell, Elizabeth Cleghorn","Mary Barton",230,"Mary","location",2,0,0,0,0,2,0,0,0,0,-2
"301","Gaskell, Elizabeth Cleghorn","Mary Barton",231,"Mary","person",0,4,0,0,4,4,4,0,0,4,0
"302","Gaskell, Elizabeth Cleghorn","Mary Barton",231,"Wilson","person",0,4,0,0,4,4,4,0,0,4,0
"303","Gaskell, Elizabeth Cleghorn","Mary Barton",231,"Mary","location",0,4,0,0,4,4,4,0,0,4,0
"304","Gaskell, Elizabeth Cleghorn","Mary Barton",231,"Bread","person",0,4,0,0,4,4,4,0,0,4,0
"305","Gaskell, Elizabeth Cleghorn","Mary Barton",233,"Alice","person",0,0,0,0,0,5,5,0,0,5,0
"306","Gaskell, Elizabeth Cleghorn","Mary Barton",233,"Jane","person",0,0,0,0,0,5,5,0,0,5,0
"307","Gaskell, Elizabeth Cleghorn","Mary Barton",233,"Wilson","person",0,0,0,0,0,5,5,0,0,5,0
"308","Gaskell, Elizabeth Cleghorn","Mary Barton",233,"Alice Wilson","person",0,0,0,0,0,5,5,0,0,5,0
"309","Gaskell, Elizabeth Cleghorn","Mary Barton",233,"Barber Street","person",0,0,0,0,0,5,5,0,0,5,0
"310","Gaskell, Elizabeth Cleghorn","Mary Barton",236,"Alice","person",0,0,0,0,0,0,5,0,0,0,5
"311","Gaskell, Elizabeth Cleghorn","Mary Barton",236,"Mary","person",0,0,0,0,0,0,5,0,0,0,5
"312","Gaskell, Elizabeth Cleghorn","Mary Barton",236,"Jem","person",0,0,0,0,0,0,5,0,0,0,5
"313","Gaskell, Elizabeth Cleghorn","Mary Barton",236,"Jem","location",0,0,0,0,0,0,5,0,0,0,5
"314","Gaskell, Elizabeth Cleghorn","Mary Barton",236,"Mary","location",0,0,0,0,0,0,5,0,0,0,5
"315","Gaskell, Elizabeth Cleghorn","Mary Barton",238,"Fields","person",0,0,1,0,0,2,4,1,1,1,2
"316","Gaskell, Elizabeth Cleghorn","Mary Barton",240,"King","person",0,1,0,0,1,0,2,0,1,1,2
"317","Gaskell, Elizabeth Cleghorn","Mary Barton",241,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"318","Gaskell, Elizabeth Cleghorn","Mary Barton",242,"Tom","person",4,2,4,4,2,2,2,2,0,4,0
"319","Gaskell, Elizabeth Cleghorn","Mary Barton",242,"Ann","person",4,2,4,4,2,2,2,2,0,4,0
"320","Gaskell, Elizabeth Cleghorn","Mary Barton",243,NA,NA,0,0,0,1,0,1,1,1,0,0,0
"321","Gaskell, Elizabeth Cleghorn","Mary Barton",244,"Alice","person",1,0,1,1,0,1,0,1,0,0,-1
"322","Gaskell, Elizabeth Cleghorn","Mary Barton",246,"Alice","person",0,4,4,0,0,8,4,8,0,4,-4
"323","Gaskell, Elizabeth Cleghorn","Mary Barton",246,"Tom","person",0,4,4,0,0,8,4,8,0,4,-4
"324","Gaskell, Elizabeth Cleghorn","Mary Barton",246,"King","person",0,4,4,0,0,8,4,8,0,4,-4
"325","Gaskell, Elizabeth Cleghorn","Mary Barton",246,"Bread","person",0,4,4,0,0,8,4,8,0,4,-4
"326","Gaskell, Elizabeth Cleghorn","Mary Barton",247,"Mary","person",0,0,0,3,0,6,0,3,0,0,-6
"327","Gaskell, Elizabeth Cleghorn","Mary Barton",247,"Mary","location",0,0,0,3,0,6,0,3,0,0,-6
"328","Gaskell, Elizabeth Cleghorn","Mary Barton",247,"Light","location",0,0,0,3,0,6,0,3,0,0,-6
"329","Gaskell, Elizabeth Cleghorn","Mary Barton",248,"Alice","person",0,0,0,0,0,2,0,0,0,0,-2
"330","Gaskell, Elizabeth Cleghorn","Mary Barton",248,"Howe","person",0,0,0,0,0,2,0,0,0,0,-2
"331","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Mary","person",0,8,0,0,8,8,8,8,0,8,0
"332","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Jane","person",0,8,0,0,8,8,8,8,0,8,0
"333","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Wilson","person",0,8,0,0,8,8,8,8,0,8,0
"334","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Jane Wilson","person",0,8,0,0,8,8,8,8,0,8,0
"335","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"George","person",0,8,0,0,8,8,8,8,0,8,0
"336","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Jem","person",0,8,0,0,8,8,8,8,0,8,0
"337","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Jem","location",0,8,0,0,8,8,8,8,0,8,0
"338","Gaskell, Elizabeth Cleghorn","Mary Barton",252,"Mary","location",0,8,0,0,8,8,8,8,0,8,0
"339","Gaskell, Elizabeth Cleghorn","Mary Barton",253,NA,NA,0,2,0,0,1,1,1,1,0,1,0
"340","Gaskell, Elizabeth Cleghorn","Mary Barton",254,"Mary","person",0,2,0,0,2,2,2,2,0,2,0
"341","Gaskell, Elizabeth Cleghorn","Mary Barton",254,"Mary","location",0,2,0,0,2,2,2,2,0,2,0
"342","Gaskell, Elizabeth Cleghorn","Mary Barton",257,"Mary","person",2,2,0,0,2,0,2,0,2,2,2
"343","Gaskell, Elizabeth Cleghorn","Mary Barton",257,"Mary","location",2,2,0,0,2,0,2,0,2,2,2
"344","Gaskell, Elizabeth Cleghorn","Mary Barton",258,"Lent","person",0,0,0,0,1,0,1,0,0,1,1
"345","Gaskell, Elizabeth Cleghorn","Mary Barton",259,"John Barton","person",0,0,5,0,0,5,5,0,0,0,0
"346","Gaskell, Elizabeth Cleghorn","Mary Barton",259,"Alice","person",0,0,5,0,0,5,5,0,0,0,0
"347","Gaskell, Elizabeth Cleghorn","Mary Barton",259,"Barton","person",0,0,5,0,0,5,5,0,0,0,0
"348","Gaskell, Elizabeth Cleghorn","Mary Barton",259,"John","person",0,0,5,0,0,5,5,0,0,0,0
"349","Gaskell, Elizabeth Cleghorn","Mary Barton",259,"Ann","person",0,0,5,0,0,5,5,0,0,0,0
"350","Gaskell, Elizabeth Cleghorn","Mary Barton",260,NA,NA,0,1,1,0,1,1,2,1,0,1,1
"351","Gaskell, Elizabeth Cleghorn","Mary Barton",261,"Light","location",0,1,0,1,2,1,2,0,0,1,1
"352","Gaskell, Elizabeth Cleghorn","Mary Barton",262,NA,NA,1,1,0,0,2,1,4,0,2,2,3
"353","Gaskell, Elizabeth Cleghorn","Mary Barton",263,"Mrs Wilson","person",0,0,4,4,4,4,8,8,0,4,4
"354","Gaskell, Elizabeth Cleghorn","Mary Barton",263,"Wilson","person",0,0,4,4,4,4,8,8,0,4,4
"355","Gaskell, Elizabeth Cleghorn","Mary Barton",263,"King","person",0,0,4,4,4,4,8,8,0,4,4
"356","Gaskell, Elizabeth Cleghorn","Mary Barton",263,"Bread","person",0,0,4,4,4,4,8,8,0,4,4
"357","Gaskell, Elizabeth Cleghorn","Mary Barton",264,"Barton","person",0,5,0,15,5,10,15,5,0,10,5
"358","Gaskell, Elizabeth Cleghorn","Mary Barton",264,"Mary","person",0,5,0,15,5,10,15,5,0,10,5
"359","Gaskell, Elizabeth Cleghorn","Mary Barton",264,"Mrs Barton","person",0,5,0,15,5,10,15,5,0,10,5
"360","Gaskell, Elizabeth Cleghorn","Mary Barton",264,"Mary","location",0,5,0,15,5,10,15,5,0,10,5
"361","Gaskell, Elizabeth Cleghorn","Mary Barton",264,"Ann","person",0,5,0,15,5,10,15,5,0,10,5
"362","Gaskell, Elizabeth Cleghorn","Mary Barton",265,"Jem","person",0,0,0,0,0,0,0,0,0,3,0
"363","Gaskell, Elizabeth Cleghorn","Mary Barton",265,"Jem","location",0,0,0,0,0,0,0,0,0,3,0
"364","Gaskell, Elizabeth Cleghorn","Mary Barton",265,"Aunt","person",0,0,0,0,0,0,0,0,0,3,0
"365","Gaskell, Elizabeth Cleghorn","Mary Barton",266,"Barton","person",0,1,0,2,1,3,1,1,0,0,-2
"366","Gaskell, Elizabeth Cleghorn","Mary Barton",268,NA,NA,0,2,0,0,0,2,0,0,0,0,-2
"367","Gaskell, Elizabeth Cleghorn","Mary Barton",269,"Alice","person",0,0,0,2,2,4,2,4,0,0,-2
"368","Gaskell, Elizabeth Cleghorn","Mary Barton",269,"Ann","person",0,0,0,2,2,4,2,4,0,0,-2
"369","Gaskell, Elizabeth Cleghorn","Mary Barton",271,NA,NA,1,0,1,1,1,1,1,1,0,0,0
"370","Gaskell, Elizabeth Cleghorn","Mary Barton",272,"Barton","person",0,0,0,4,4,4,4,4,0,4,0
"371","Gaskell, Elizabeth Cleghorn","Mary Barton",272,"Esther","person",0,0,0,4,4,4,4,4,0,4,0
"372","Gaskell, Elizabeth Cleghorn","Mary Barton",272,"Mrs Barton","person",0,0,0,4,4,4,4,4,0,4,0
"373","Gaskell, Elizabeth Cleghorn","Mary Barton",272,"Esther","location",0,0,0,4,4,4,4,4,0,4,0
"374","Gaskell, Elizabeth Cleghorn","Mary Barton",274,"Barton","person",3,3,3,0,3,6,6,3,0,6,0
"375","Gaskell, Elizabeth Cleghorn","Mary Barton",274,"Fields","person",3,3,3,0,3,6,6,3,0,6,0
"376","Gaskell, Elizabeth Cleghorn","Mary Barton",274,"Mrs Barton","person",3,3,3,0,3,6,6,3,0,6,0
"377","Gaskell, Elizabeth Cleghorn","Mary Barton",275,"John Barton","person",6,0,6,0,0,12,0,0,0,0,-12
"378","Gaskell, Elizabeth Cleghorn","Mary Barton",275,"Barton","person",6,0,6,0,0,12,0,0,0,0,-12
"379","Gaskell, Elizabeth Cleghorn","Mary Barton",275,"John","person",6,0,6,0,0,12,0,0,0,0,-12
"380","Gaskell, Elizabeth Cleghorn","Mary Barton",275,"Wilson","person",6,0,6,0,0,12,0,0,0,0,-12
"381","Gaskell, Elizabeth Cleghorn","Mary Barton",275,"George Wilson","person",6,0,6,0,0,12,0,0,0,0,-12
"382","Gaskell, Elizabeth Cleghorn","Mary Barton",275,"George","person",6,0,6,0,0,12,0,0,0,0,-12
"383","Gaskell, Elizabeth Cleghorn","Mary Barton",276,"Alice","person",0,0,3,0,0,3,3,0,0,0,0
"384","Gaskell, Elizabeth Cleghorn","Mary Barton",276,"Barton","person",0,0,3,0,0,3,3,0,0,0,0
"385","Gaskell, Elizabeth Cleghorn","Mary Barton",276,"Mrs Barton","person",0,0,3,0,0,3,3,0,0,0,0
"386","Gaskell, Elizabeth Cleghorn","Mary Barton",277,"Alice","person",0,0,0,10,15,0,15,0,10,0,15
"387","Gaskell, Elizabeth Cleghorn","Mary Barton",277,"Barton","person",0,0,0,10,15,0,15,0,10,0,15
"388","Gaskell, Elizabeth Cleghorn","Mary Barton",277,"Mary","person",0,0,0,10,15,0,15,0,10,0,15
"389","Gaskell, Elizabeth Cleghorn","Mary Barton",277,"Mary Barton","person",0,0,0,10,15,0,15,0,10,0,15
"390","Gaskell, Elizabeth Cleghorn","Mary Barton",277,"Mary","location",0,0,0,10,15,0,15,0,10,0,15
"391","Gaskell, Elizabeth Cleghorn","Mary Barton",278,"Esther","person",0,0,0,2,0,4,2,0,0,0,-2
"392","Gaskell, Elizabeth Cleghorn","Mary Barton",278,"Esther","location",0,0,0,2,0,4,2,0,0,0,-2
"393","Gaskell, Elizabeth Cleghorn","Mary Barton",280,"Alice","person",0,4,0,2,4,0,4,0,0,4,4
"394","Gaskell, Elizabeth Cleghorn","Mary Barton",280,"God","location",0,4,0,2,4,0,4,0,0,4,4
"395","Gaskell, Elizabeth Cleghorn","Mary Barton",281,"Alice","person",5,10,0,0,5,5,10,0,0,10,5
"396","Gaskell, Elizabeth Cleghorn","Mary Barton",281,"Barton","person",5,10,0,0,5,5,10,0,0,10,5
"397","Gaskell, Elizabeth Cleghorn","Mary Barton",281,"Mary","person",5,10,0,0,5,5,10,0,0,10,5
"398","Gaskell, Elizabeth Cleghorn","Mary Barton",281,"Mary Barton","person",5,10,0,0,5,5,10,0,0,10,5
"399","Gaskell, Elizabeth Cleghorn","Mary Barton",281,"Mary","location",5,10,0,0,5,5,10,0,0,10,5
"400","Gaskell, Elizabeth Cleghorn","Mary Barton",282,"Mary","person",0,6,0,3,6,0,6,0,0,6,6
"401","Gaskell, Elizabeth Cleghorn","Mary Barton",282,"Mary","location",0,6,0,3,6,0,6,0,0,6,6
"402","Gaskell, Elizabeth Cleghorn","Mary Barton",282,"God","location",0,6,0,3,6,0,6,0,0,6,6
"403","Gaskell, Elizabeth Cleghorn","Mary Barton",283,"John Barton","person",0,0,3,0,0,3,0,0,0,0,-3
"404","Gaskell, Elizabeth Cleghorn","Mary Barton",283,"Barton","person",0,0,3,0,0,3,0,0,0,0,-3
"405","Gaskell, Elizabeth Cleghorn","Mary Barton",283,"John","person",0,0,3,0,0,3,0,0,0,0,-3
"406","Gaskell, Elizabeth Cleghorn","Mary Barton",284,"Howe","person",0,2,0,0,0,0,1,1,0,0,1
"407","Gaskell, Elizabeth Cleghorn","Mary Barton",285,NA,NA,1,0,1,1,0,1,0,0,0,0,-1
"408","Gaskell, Elizabeth Cleghorn","Mary Barton",286,"Barton","person",0,0,0,0,0,0,0,0,0,3,0
"409","Gaskell, Elizabeth Cleghorn","Mary Barton",286,"Sam","person",0,0,0,0,0,0,0,0,0,3,0
"410","Gaskell, Elizabeth Cleghorn","Mary Barton",286,"King","person",0,0,0,0,0,0,0,0,0,3,0
"411","Gaskell, Elizabeth Cleghorn","Mary Barton",287,"John Barton","person",3,0,0,0,0,3,0,0,0,0,-3
"412","Gaskell, Elizabeth Cleghorn","Mary Barton",287,"Barton","person",3,0,0,0,0,3,0,0,0,0,-3
"413","Gaskell, Elizabeth Cleghorn","Mary Barton",287,"John","person",3,0,0,0,0,3,0,0,0,0,-3
"414","Gaskell, Elizabeth Cleghorn","Mary Barton",288,"Miss","person",3,3,3,9,6,6,9,6,0,6,3
"415","Gaskell, Elizabeth Cleghorn","Mary Barton",288,"Miss","location",3,3,3,9,6,6,9,6,0,6,3
"416","Gaskell, Elizabeth Cleghorn","Mary Barton",288,"God","location",3,3,3,9,6,6,9,6,0,6,3
"417","Gaskell, Elizabeth Cleghorn","Mary Barton",289,NA,NA,2,1,0,3,0,1,1,2,0,0,0
"418","Gaskell, Elizabeth Cleghorn","Mary Barton",290,"Barton","person",5,0,5,10,0,5,15,5,0,0,10
"419","Gaskell, Elizabeth Cleghorn","Mary Barton",290,"Mary","person",5,0,5,10,0,5,15,5,0,0,10
"420","Gaskell, Elizabeth Cleghorn","Mary Barton",290,"Tom","person",5,0,5,10,0,5,15,5,0,0,10
"421","Gaskell, Elizabeth Cleghorn","Mary Barton",290,"Mrs Barton","person",5,0,5,10,0,5,15,5,0,0,10
"422","Gaskell, Elizabeth Cleghorn","Mary Barton",290,"Mary","location",5,0,5,10,0,5,15,5,0,0,10
"423","Gaskell, Elizabeth Cleghorn","Mary Barton",291,NA,NA,0,0,0,1,0,1,0,1,0,0,-1
"424","Gaskell, Elizabeth Cleghorn","Mary Barton",292,"Barton","person",3,9,0,6,0,9,6,3,3,6,-3
"425","Gaskell, Elizabeth Cleghorn","Mary Barton",292,"Wait","person",3,9,0,6,0,9,6,3,3,6,-3
"426","Gaskell, Elizabeth Cleghorn","Mary Barton",292,"Bel","person",3,9,0,6,0,9,6,3,3,6,-3
"427","Gaskell, Elizabeth Cleghorn","Mary Barton",293,"Barton","person",0,1,0,1,0,1,1,0,0,1,0
"428","Gaskell, Elizabeth Cleghorn","Mary Barton",294,NA,NA,1,0,1,1,0,1,0,1,0,0,-1
"429","Gaskell, Elizabeth Cleghorn","Mary Barton",295,"John","person",0,0,1,1,0,2,0,1,0,0,-2
"430","Gaskell, Elizabeth Cleghorn","Mary Barton",296,"Peace","person",0,1,0,0,1,0,1,0,0,1,1
"431","Gaskell, Elizabeth Cleghorn","Mary Barton",298,"John","person",0,1,1,0,0,1,0,0,0,0,-1
"432","Gaskell, Elizabeth Cleghorn","Mary Barton",299,"Light","location",0,0,0,0,2,0,2,0,1,1,2
"433","Gaskell, Elizabeth Cleghorn","Mary Barton",300,"Light","location",0,0,0,0,0,0,1,0,0,1,1
"434","Gaskell, Elizabeth Cleghorn","Mary Barton",301,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"435","Gaskell, Elizabeth Cleghorn","Mary Barton",302,"King","person",0,0,0,1,1,1,1,1,1,0,0
"436","Gaskell, Elizabeth Cleghorn","Mary Barton",304,"Barton","person",0,1,0,0,0,0,1,0,0,1,1
"437","Gaskell, Elizabeth Cleghorn","Mary Barton",305,NA,NA,2,0,0,2,0,1,0,0,1,0,-1
"438","Gaskell, Elizabeth Cleghorn","Mary Barton",308,"Hope","location",0,1,0,0,1,0,1,0,1,1,1
"439","Gaskell, Elizabeth Cleghorn","Mary Barton",309,"Death","location",1,1,1,1,0,1,0,1,1,0,-1
"440","Gaskell, Elizabeth Cleghorn","Mary Barton",310,"Death","location",1,1,1,1,0,2,0,1,1,0,-2
"441","Gaskell, Elizabeth Cleghorn","Mary Barton",311,"Death","location",1,1,1,1,0,1,0,1,1,0,-1
"442","Gaskell, Elizabeth Cleghorn","Mary Barton",312,"King","person",0,1,0,1,0,1,1,0,0,1,0
"443","Gaskell, Elizabeth Cleghorn","Mary Barton",314,"Memo","person",3,0,0,1,0,3,2,0,1,0,-1
"444","Gaskell, Elizabeth Cleghorn","Mary Barton",315,"Barton","person",1,0,0,0,0,2,1,0,0,1,-1
"445","Gaskell, Elizabeth Cleghorn","Mary Barton",317,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"446","Gaskell, Elizabeth Cleghorn","Mary Barton",318,NA,NA,0,0,1,0,0,1,0,1,0,0,-1
"447","Gaskell, Elizabeth Cleghorn","Mary Barton",319,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"448","Gaskell, Elizabeth Cleghorn","Mary Barton",320,"Mary","person",2,2,0,2,2,6,2,2,2,2,-4
"449","Gaskell, Elizabeth Cleghorn","Mary Barton",320,"Mary","location",2,2,0,2,2,6,2,2,2,2,-4
"450","Gaskell, Elizabeth Cleghorn","Mary Barton",323,"Mary","person",0,4,0,0,6,0,6,0,2,2,6
"451","Gaskell, Elizabeth Cleghorn","Mary Barton",323,"Mary","location",0,4,0,0,6,0,6,0,2,2,6
"452","Gaskell, Elizabeth Cleghorn","Mary Barton",324,NA,NA,0,2,0,1,0,0,1,0,1,0,1
"453","Gaskell, Elizabeth Cleghorn","Mary Barton",325,NA,NA,0,0,1,0,0,3,0,1,0,0,-3
"454","Gaskell, Elizabeth Cleghorn","Mary Barton",326,NA,NA,0,2,0,0,1,0,2,0,0,0,2
"455","Gaskell, Elizabeth Cleghorn","Mary Barton",327,"Don","person",0,1,0,0,0,1,0,0,0,0,-1
"456","Gaskell, Elizabeth Cleghorn","Mary Barton",328,"Mary","person",0,0,0,0,2,2,2,2,0,0,0
"457","Gaskell, Elizabeth Cleghorn","Mary Barton",328,"Mary","location",0,0,0,0,2,2,2,2,0,0,0
"458","Gaskell, Elizabeth Cleghorn","Mary Barton",329,NA,NA,1,0,0,2,0,2,0,2,0,0,-2
"459","Gaskell, Elizabeth Cleghorn","Mary Barton",330,"Sam","person",2,0,0,0,0,2,0,0,0,0,-2
"460","Gaskell, Elizabeth Cleghorn","Mary Barton",330,"Una","location",2,0,0,0,0,2,0,0,0,0,-2
"461","Gaskell, Elizabeth Cleghorn","Mary Barton",331,NA,NA,0,1,0,0,1,1,1,1,0,1,0
"462","Gaskell, Elizabeth Cleghorn","Mary Barton",332,NA,NA,0,1,0,0,1,1,1,1,0,1,0
